Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.054070e+03,2.055410e+03,0,0,0,0
ESM6 Index,0,2.047500e+03,2.047750e+03,0,1,331,198
SPX US 6/17/2016 C300 Index,300,1.743800e+03,1.747400e+03,0,0,12,9
SPX US 6/17/2016 C400 Index,400,1.643900e+03,1.647500e+03,0,0,12,9
SPX US 6/17/2016 C450 Index,450,1594,1.597600e+03,0,0,12,9
SPX US 6/17/2016 C500 Index,500,1.544100e+03,1.547600e+03,0,0,12,9
SPX US 6/17/2016 C550 Index,550,1.494100e+03,1.497900e+03,0,0,22,9
SPX US 6/17/2016 C600 Index,600,1.444200e+03,1.447700e+03,0,0,12,9
SPX US 6/17/2016 C650 Index,650,1.394300e+03,1.397800e+03,0,0,12,9
SPX US 6/17/2016 C700 Index,700,1.344200e+03,1.347800e+03,0,0,12,22
SPX US 6/17/2016 C750 Index,750,1.294400e+03,1.298100e+03,0,0,9,22
SPX US 6/17/2016 C775 Index,775,1.269400e+03,1.272900e+03,0,0,12,22
SPX US 6/17/2016 C800 Index,800,1.244400e+03,1.247900e+03,0,0,12,22
SPX US 6/17/2016 C825 Index,825,1.219500e+03,1.223200e+03,0,0,9,21
SPX US 6/17/2016 C850 Index,850,1.194500e+03,1198,0,0,12,22
SPX US 6/17/2016 C875 Index,875,1.169500e+03,1173,0,0,12,22
SPX US 6/17/2016 C900 Index,900,1.144600e+03,1.148100e+03,0,0,12,22
SPX US 6/17/2016 C925 Index,925,1.119600e+03,1.123100e+03,0,0,12,22
SPX US 6/17/2016 C950 Index,950,1.094700e+03,1.098100e+03,0,0,12,22
SPX US 6/17/2016 C975 Index,975,1.069800e+03,1.073400e+03,0,0,9,21
SPX US 6/17/2016 C1000 Index,1000,1.044600e+03,1.048200e+03,0,0,9,22
SPX US 6/17/2016 C1025 Index,1025,1.019900e+03,1.023500e+03,0,0,9,21
SPX US 6/17/2016 C1050 Index,1050,9.949000e+02,9.983000e+02,0,0,12,22
SPX US 6/17/2016 C1075 Index,1075,970,9.736000e+02,0,0,9,21
SPX US 6/17/2016 C1100 Index,1100,945,9.484000e+02,0,0,12,22
SPX US 6/17/2016 C1120 Index,1120,925,9.285000e+02,0,0,12,22
SPX US 6/17/2016 C1125 Index,1125,9.201000e+02,9.235000e+02,0,0,12,22
SPX US 6/17/2016 C1140 Index,1140,905,9.085000e+02,0,0,9,22
